,Methods,SOD,SDD,Rotating Angles,Entropy,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
15,CG,375.0,489.5109688915044,"[-16.38586113   7.7398116   19.00094597 -12.71368081 -14.98284272
  -3.70658988  -2.54131419  -4.02648777  -3.97362185  -1.63465055
  -0.90201976 -14.28719408  -4.07722216  -6.35314266   4.82136104
 -11.90164878  -1.7519095  -19.87568246  -1.13960347  -5.02527874
 -19.71924957 -15.07316447]",4.480636323806824,0.2944467405763102,139.232503357421,147.7550735133446,0.6086233259928425,0.33477496278814406,16.81986141204834
16,CG,95.0,99.40778077183653,"[  2.88271421   6.96242318  11.88382782  -7.96400194  -2.54592253
   2.36370832   4.048786    -0.83174338  -4.30421876  -8.1001339
  -1.37351707 -19.80507624 -18.80951922  -8.82084083  -2.31590658
  -5.52690585 -19.08830274  -4.5294503    0.32933046 -13.24258517
 -17.77306134 -11.75717252]",3.014744269759384,0.29445276923010344,139.23202985461103,147.75455441883486,0.6086213811548041,0.47792845429777403,81.87725877761841
17,CG,555.0,730.9191822818672,"[  6.88124187  -3.4255669   17.17589865  -9.53746866 -13.5572103
   3.50016583  -3.15709869  -9.54849638 -18.21304862  -5.40187389
  -1.48099419  -6.52717833 -10.52826674  -2.50460153  -4.73696199
  -5.71100364  -6.6479139  -11.29766214   0.17561546 -13.27041334
  -7.17403599 -17.77089305]",4.449121211204393,0.2944489633916659,139.2324832500793,147.75503986260608,0.6086232230587774,0.347926986671112,26.155300617218018
18,CG,311.0,376.9605373795262,"[ 12.1364779   11.19082614   2.0270764   -4.00411195  -8.99219902
   2.88211529   1.67595884  -4.65974221  -2.80481649 -18.54209875
   3.92511292  -3.20472491  -2.54329431 -14.76528578  -3.57856387
 -12.07776984  -3.20518816  -3.2650249    4.50331657  -0.2929836
  -2.32475988 -19.55487679]",3.9197396008395886,0.29444784560453136,139.23237842925786,147.75497964702924,0.6086226200378476,0.275292355312012,1.1396501064300537
19,CG,776.0,911.3249741771849,"[-1.04584100e+01  8.36582815e+00  9.70749262e+00 -1.89202735e+01
  1.85913135e+01 -1.27129839e-02  2.91501972e+00 -3.79356320e+00
 -1.64281626e+01 -3.52185088e+00  1.34513825e+00 -2.95618032e+00
 -1.53303749e+01 -8.51483737e+00  4.06622005e+00 -9.99195208e+00
 -1.59234775e+01 -1.71715911e+01 -1.78088727e+00 -1.30654327e+01
 -9.33012843e+00 -8.38477259e-01]",3.8161869242336115,0.29445066410235277,139.23229412398845,147.75478880618445,0.6086226386832737,0.4735058316837268,70.94615030288696
20,CG,672.0,909.9361702500488,"[ -4.59340125  17.561718    14.97666798  -3.36783616 -14.29446287
   4.97775103   0.07768897 -14.79245735 -15.79063091  -6.11906774
  -1.84826346  -2.54537412  -1.83690612 -17.91172348   4.08154008
 -10.10829744 -17.79634966 -17.40631063   4.3387747  -11.37110119
  -7.63509963 -17.73628639]",4.535939771335166,0.2944480434338657,139.23262329493687,147.7551135242675,0.608624131601007,0.41788711410410406,1.147371768951416
21,CG,33.0,40.76696838293928,"[ -4.16345485  -2.39731644  11.80926341  -3.251208    -2.68431192
  -3.73852182   4.64436474 -13.11592733  -6.06586832 -18.41798444
  -3.06453739  -1.60137091 -14.12009301  -2.40839284  -0.04097126
  -9.02469751  -8.05229271 -14.22695895  -1.61318372  -7.79946252
 -14.20048308  -9.81281006]",4.063432287083106,0.29445089049459594,139.2323334790126,147.75483905455,0.6086228043593495,0.45274764450904986,4.134274482727051
22,CG,89.0,126.72814349597012,"[-12.32634336   8.19716874 -10.83406114 -17.20465676   7.50636612
   4.93171578   0.67609276 -11.54886941 -10.07942641 -12.11799085
  -1.54515728 -15.29549415  -3.3196065   -9.59248457   1.22638987
 -19.47365478  -8.61566376 -18.81990561  -4.23241627 -19.33790135
  -6.45779181  -5.05345094]",4.563923249754157,0.29444705793987763,139.23263217163426,147.75517970679448,0.6086240732063741,0.3171049225353148,1.4383513927459717
23,CG,746.0,977.1237615238762,"[-10.62633475  -4.15449467  13.45964751  -2.56161148  15.41848584
  -1.92732811  -2.59339297  -3.87190567  -1.706821    -8.23854985
   4.47568146 -19.50290108  -3.16270293  -3.36251461   0.52018798
  -6.35313568  -8.90990141 -11.01877822   0.17384537 -18.85842075
  -7.390141   -17.67465434]",4.4473978398690095,0.29445145945941154,139.23246455549574,147.75494254254392,0.6086234177576422,0.476846061799942,1.1182055473327637
24,CG,729.0,869.6819014167613,"[-17.52730397 -17.38337969 -14.20711548  -2.00469133   8.37078296
   2.70081136   2.81228509 -14.47879006  -8.91144805  -4.71412795
   4.1291788  -10.93254499 -13.77763345  -8.66879626  -0.92703992
 -17.55339778  -9.32105868 -19.60218973   4.75724431 -10.26060672
  -0.98199373 -14.86381168]",3.740562645848287,0.2944529907744323,139.23233955206038,147.7547698106736,0.6086231795006284,0.4946379969284427,10.739871740341187
25,CG,741.0,902.627029347542,"[ 11.38325892  -3.86259523 -13.13227859 -13.95331135  12.24291433
  -3.62239168  -4.02840276  -8.58747528 -12.84581966  -9.87537256
  -1.32033885 -13.73468945  -8.36895983 -10.55890671  -1.96229654
 -18.67598631  -0.21592381 -14.71107807   4.30704825 -10.48187455
 -14.27919673  -7.87137956]",3.91970585360761,0.2944456966927705,139.232380349645,147.75503329524523,0.6086224023697883,0.20510822222426353,11.94086742401123
26,CG,445.0,620.4758186771155,"[ -4.47337709  11.33264476  -3.0407077  -10.81090372  12.40817841
   1.12009304   4.46571853 -18.26508694 -15.87611114  -2.09569126
   1.17451976 -17.74580103  -8.44980915  -4.78614619  -0.34003999
 -12.5614114   -4.30808313 -14.42415074  -3.90660924 -17.90550262
  -5.92929153  -0.10593972]",4.591384234621976,0.29444671015401175,139.23264359821528,147.7552074072147,0.6086240241745372,0.30271807180649535,3.847656011581421
27,CG,110.0,142.6900244424429,"[ 17.65312664  -8.04235102  13.19751084  -8.97338302  -3.41821276
  -3.32809846  -1.5458488  -12.96253535 -18.54278178 -10.42701052
   1.43202997  -9.02259955 -11.10889369 -12.78459496   4.19419713
  -6.9725247  -14.32189608  -2.63461866   0.77080459 -10.42524654
  -2.77586075 -13.72650673]",4.449800131274894,0.2944456708019116,139.23247269362523,147.75516385788183,0.6086226405188543,0.15880087587635083,3.784334659576416
28,CG,318.0,427.49920624043256,"[-15.36833284   9.27508046  -8.82868976 -19.34967811   6.115466
   2.25929631   0.72854276  -9.62553608 -15.06954415  -7.96556454
  -1.08016054  -0.02416062  -3.78877097  -3.58472694  -3.80751627
 -16.9802809  -11.91935234  -5.17867733  -4.26126042 -13.21048073
 -17.7777647   -0.07635792]",4.3776143463119155,0.2944478413400499,139.23257789281584,147.75510793535076,0.6086238816001518,0.3401902947199509,2.241849184036255
